Order_ID,Date,City,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Delivery_Time,Customer_Rating,Payment_Mode,Delivery_Type,Seller_Name
1760,2024/03/04,delhi,Cake 500g,grocery,5,80,400.0,86,,Cash,express,GroceryHub
1761,06-04-2024,Delhi,Rice 1kg,grocery,5,45,225.0,51,,UPI,Standard,GroceryHub
1762,22-05-2024,Mumbai,Paneer 200g,Fruits,4,100,400.0,71,3.5,Cash,Standard,FreshFarm
1763,29-02-2024,Bengaluru,Rice 1kg,Grocery,2,30,60.0,66,4.7,cash,Standard,BakeHouse
1764,18-02-2024,Delhi,Tomato 1kg,Grocery,4,55,220.0,25,4.5,cash,standard,GroceryHub
1765,05-02-2024,Bengaluru,Chips 200g,Dairy,5,45,225.0,25,4.9,Cash,Express,SnackBox
1766,12-02-2024,Delhi,Chips 200g,Vegetables,two,100,200.0,63,N/A,cash,express,FreshFarm
1767,2024-05-21,Mumbai,Onion 1kg,Bakery,2,45,90.0,52,4.9,upi,express,SnackBox
1768,19-05-2024,Delhi,Namkeen 500g,dairy,4,70,280.0,42,4.0,Card,Standard,FarmFresh
1769,2024-04-14,Jaipur,Wheat Flour 1kg,dairy,1,50,50.0,82,4.7,Card,Express,GroceryHub
1770,2024/02/03,Bengaluru,Curd 500g,dairy,5,80,400.0,26,4.9,Card,Standard,FarmFresh
1771,2024-05-16,Pune,Potato 1kg,Vegetables,3,30,90.0,57,3.5,cash,Standard,GreenCart
1772,01-02-2024,delhi,Potato 1kg,Poultry,,80,400.0,36,,UPI,standard,FreshFarm
1773,2024-01-01,Delhi,Bun 2pcs,dairy,3,,,79,4.7,Cash,express,BakeHouse
1774,2024-03-24,Bengaluru,Curd 500g,Bakery,2,70,140.0,35,4.2,cash,Express,GroceryHub
1775,2024/06/17,delhi,Bun 2pcs,Poultry,,55,110.0,79,4.5,cash,standard,GreenCart
1776,18-04-2024,Mumbai,Paneer 200g,Vegetables,2,30,60.0,60,N/A,UPI,Express,FarmFresh
1777,2024/06/15,Jaipur,Curd 500g,Bakery,,60,300.0,76,4.9,Cash,Express,GroceryHub
1778,13-05-2024,Delhi,Bread 400g,Bakery,2,50,100.0,33,4.2,Card,Standard,GreenCart
1779,20-01-2024,Mumbai,Apple 1kg,dairy,2,,,29,N/A,upi,express,GroceryHub
1780,10-04-2024,Jaipur,Rice 1kg,Vegetables,,40,120.0,27,N/A,cash,Express,GroceryHub
1781,05-02-2024,Bengaluru,Namkeen 500g,Fruits,two,55,220.0,39,4.0,UPI,express,FarmFresh
1782,25-03-2024,Banglore,Chips 200g,Poultry,2,100,200.0,74,4.0,upi,Standard,SnackBox
1783,07-03-2024,Mumbai,Milk 1L,Grocery,4,55,220.0,78,N/A,upi,Standard,SnackBox
1784,16-04-2024,Banglore,Banana 1dozen,grocery,1,60,60.0,33,4.0,UPI,standard,GroceryHub
1785,2024-05-06,Bengaluru,Banana 1dozen,Fruits,3,40,120.0,29,,upi,Standard,SnackBox
1786,2024-06-19,Pune,Tomato 1kg,Fruits,5,70,350.0,88,4.5,Cash,Standard,GreenCart
1787,2024/01/02,Bengaluru,Banana 1dozen,Snacks,4,30,120.0,78,4.2,UPI,standard,GreenCart
1788,2024/03/22,Banglore,Cookies 300g,Poultry,3,80,240.0,78,,cash,Standard,FreshFarm
1789,2024/05/14,Pune,Chips 200g,Snacks,,60,300.0,81,,upi,express,GroceryHub
1790,13-02-2024,Jaipur,Rice 1kg,Bakery,2,,,80,4.5,UPI,Express,GreenCart
1791,2024/05/10,Banglore,Sugar 1kg,dairy,,45,180.0,45,,UPI,Express,FreshFarm
1792,13-05-2024,Pune,Tomato 1kg,Grocery,3,30,90.0,72,4.9,cash,standard,FreshFarm
1793,2024/06/01,Banglore,Potato 1kg,Bakery,1,40,40.0,28,,UPI,Express,GroceryHub
1794,2024-03-22,Delhi,Namkeen 500g,Vegetables,4,60,240.0,77,4.7,upi,Express,GreenCart
1795,18-02-2024,Delhi,Potato 1kg,Grocery,two,85,255.0,45,,cash,standard,GroceryHub
1796,2024/03/18,Jaipur,Milk 1L,Poultry,4,100,400.0,58,4.5,UPI,Express,FreshFarm
1797,2024/06/20,Delhi,Wheat Flour 1kg,Grocery,2,45,90.0,84,4.7,upi,express,SnackBox
1798,17-04-2024,Banglore,Namkeen 500g,Snacks,two,85,340.0,36,4.2,Cash,Express,SnackBox
1799,25-04-2024,Pune,Chicken 1kg,Grocery,,85,340.0,52,4.5,upi,Express,BakeHouse
1800,14-05-2024,Bengaluru,Chips 200g,Bakery,,30,60.0,31,4.7,upi,Express,FarmFresh
1801,2024-05-19,Mumbai,Chips 200g,Bakery,3,,,41,4.0,Card,standard,BakeHouse
1802,2024-06-19,Mumbai,Bun 2pcs,Grocery,two,30,60.0,57,,cash,standard,FreshFarm
1803,2024-01-16,Delhi,Cookies 300g,Poultry,,55,220.0,50,4.2,upi,express,BakeHouse
1804,26-05-2024,Banglore,Eggs 6pcs,Poultry,1,30,30.0,90,N/A,cash,express,BakeHouse
1805,22-05-2024,Bengaluru,Potato 1kg,Dairy,1,60,60.0,25,3.5,Cash,Express,BakeHouse
1806,04-06-2024,Delhi,Milk 1L,Vegetables,1,80,80.0,82,N/A,UPI,standard,GreenCart
1807,18-05-2024,Jaipur,Onion 1kg,Vegetables,,70,350.0,79,4.5,cash,express,FreshFarm
1808,11-04-2024,Pune,Chips 200g,grocery,2,100,200.0,63,4.9,upi,Express,FarmFresh
1809,2024/05/08,Pune,Cake 500g,Fruits,5,55,275.0,43,3.5,UPI,Express,GroceryHub
1810,28-06-2024,delhi,Paneer 200g,Grocery,two,80,160.0,40,4.0,cash,Standard,BakeHouse
1811,2024-03-21,delhi,Chips 200g,dairy,two,50,150.0,54,4.7,Cash,Standard,GreenCart
1812,03-05-2024,Jaipur,Apple 1kg,Snacks,5,85,425.0,35,4.2,upi,Express,GroceryHub
1813,2024-05-04,delhi,Potato 1kg,dairy,2,85,170.0,53,3.5,Card,Standard,GreenCart
1814,2024/04/18,Bengaluru,Cake 500g,Poultry,4,100,400.0,59,4.2,cash,express,SnackBox
1815,2024-01-17,Jaipur,Onion 1kg,Bakery,5,55,275.0,60,3.5,Card,standard,GroceryHub
1816,14-04-2024,Delhi,Eggs 6pcs,grocery,,60,180.0,51,4.2,Cash,express,GroceryHub
1817,2024/02/09,Banglore,Bread 400g,Fruits,2,30,60.0,79,4.5,Card,standard,SnackBox
1818,2024-05-01,Jaipur,Curd 500g,grocery,1,,,71,4.9,UPI,express,FreshFarm
1819,2024-05-22,Bengaluru,Tomato 1kg,Dairy,3,70,210.0,68,4.0,cash,standard,GreenCart
1820,12-06-2024,Mumbai,Rice 1kg,Grocery,1,80,80.0,28,4.5,upi,express,FarmFresh
1821,09-01-2024,Mumbai,Bread 400g,Snacks,5,80,400.0,56,4.0,cash,Standard,BakeHouse
1822,25-01-2024,Delhi,Banana 1dozen,grocery,1,100,100.0,46,,UPI,Standard,BakeHouse
1823,2024-05-05,Delhi,Apple 1kg,dairy,4,30,120.0,49,,cash,standard,FarmFresh
1824,2024-05-19,Pune,Bun 2pcs,Bakery,,30,150.0,85,4.8,Card,standard,GreenCart
1825,2024/01/20,delhi,Cake 500g,Fruits,3,85,255.0,62,4.7,upi,standard,FarmFresh
1826,2024-03-14,delhi,Tomato 1kg,Poultry,1,85,85.0,56,N/A,Card,Standard,FarmFresh
1827,2024/03/08,Jaipur,Eggs 6pcs,Vegetables,4,80,320.0,41,4.0,UPI,standard,GreenCart
1828,2024/05/21,Jaipur,Curd 500g,grocery,4,80,320.0,50,,upi,standard,SnackBox
1829,2024-02-09,delhi,Sugar 1kg,Grocery,1,45,45.0,53,4.7,cash,standard,FreshFarm
1830,2024/05/22,Banglore,Eggs 6pcs,dairy,5,,,69,,upi,Standard,SnackBox
1831,08-01-2024,Pune,Curd 500g,Poultry,1,,,69,4.0,UPI,express,GroceryHub
1832,23-01-2024,Delhi,Banana 1dozen,Bakery,1,70,70.0,78,4.0,upi,Express,FarmFresh
1833,2024-03-02,Mumbai,Eggs 6pcs,Dairy,1,,,77,,Card,Express,SnackBox
1834,2024/06/04,delhi,Eggs 6pcs,Fruits,1,55,55.0,56,,Cash,Standard,GreenCart
1835,2024/02/20,Pune,Banana 1dozen,Grocery,2,30,60.0,69,4.9,cash,standard,BakeHouse
1836,2024/02/10,Delhi,Bread 400g,dairy,5,80,400.0,37,4.0,upi,express,GroceryHub
1837,2024-04-05,Banglore,Bun 2pcs,Dairy,2,45,90.0,74,4.7,upi,Express,GreenCart
1838,2024/01/25,Jaipur,Cookies 300g,dairy,2,55,110.0,57,4.5,Card,standard,FreshFarm
1839,05-01-2024,Bengaluru,Chicken 1kg,Bakery,5,100,500.0,80,,upi,Standard,GreenCart
1840,2024/02/24,Jaipur,Eggs 6pcs,Vegetables,3,80,240.0,69,4.8,cash,Standard,BakeHouse
1841,2024-02-04,Mumbai,Tomato 1kg,Bakery,4,80,320.0,33,N/A,upi,express,FarmFresh
1842,2024/03/28,Banglore,Namkeen 500g,grocery,5,30,150.0,68,4.2,Cash,standard,GreenCart
1843,05-04-2024,Bengaluru,Potato 1kg,Snacks,1,70,70.0,82,4.8,upi,Express,SnackBox
1844,15-05-2024,Banglore,Milk 1L,grocery,5,30,150.0,67,,UPI,standard,GroceryHub
1845,07-01-2024,Pune,Bun 2pcs,Grocery,two,85,425.0,52,N/A,UPI,express,FreshFarm
1846,2024-02-19,Delhi,Milk 1L,Grocery,2,70,140.0,54,,Card,Express,GroceryHub
1847,2024-01-03,Mumbai,Apple 1kg,Dairy,5,85,425.0,87,4.8,Card,Express,FarmFresh
1848,2024/01/13,Banglore,Namkeen 500g,Snacks,4,45,180.0,44,3.5,UPI,Standard,FarmFresh
1849,20-03-2024,Bengaluru,Tomato 1kg,Snacks,4,45,180.0,33,,upi,Standard,FreshFarm
1850,2024-02-11,Bengaluru,Rice 1kg,Poultry,3,30,90.0,79,4.5,upi,Express,SnackBox
1851,2024-04-25,Jaipur,Chips 200g,Bakery,4,50,200.0,65,3.5,Cash,Standard,GreenCart
1852,03-02-2024,Banglore,Rice 1kg,dairy,1,45,45.0,65,,Card,standard,GroceryHub
1853,14-03-2024,Delhi,Cake 500g,Fruits,,45,135.0,73,4.8,cash,standard,SnackBox
1854,2024/03/01,Pune,Bun 2pcs,Bakery,two,85,255.0,60,4.0,Cash,Standard,FarmFresh
1855,14-06-2024,Banglore,Wheat Flour 1kg,dairy,3,,,54,4.9,cash,standard,FreshFarm
1856,15-01-2024,delhi,Chips 200g,Bakery,,40,160.0,87,4.8,cash,express,GreenCart
1857,19-05-2024,Jaipur,Tomato 1kg,Bakery,4,60,240.0,35,3.5,upi,standard,FarmFresh
1858,07-04-2024,Bengaluru,Eggs 6pcs,Poultry,2,45,90.0,90,N/A,Cash,Standard,SnackBox
1859,2024-03-01,Banglore,Cookies 300g,Poultry,,50,200.0,77,3.5,Cash,express,FarmFresh
1860,04-01-2024,delhi,Eggs 6pcs,Snacks,2,,,41,4.0,Cash,Standard,SnackBox
1861,2024-04-20,Bengaluru,Tomato 1kg,Poultry,,100,500.0,63,4.5,upi,Standard,SnackBox
1862,16-04-2024,Jaipur,Potato 1kg,Dairy,2,70,140.0,46,3.5,UPI,Express,FarmFresh
1863,2024-04-16,Jaipur,Tomato 1kg,Poultry,1,45,45.0,71,,upi,Standard,FreshFarm
1864,2024-06-20,Mumbai,Eggs 6pcs,Poultry,5,55,275.0,41,N/A,UPI,express,FreshFarm
1865,12-03-2024,delhi,Milk 1L,grocery,4,60,240.0,78,4.2,UPI,Express,FreshFarm
1866,25-05-2024,Pune,Eggs 6pcs,Poultry,1,45,45.0,54,N/A,Card,Express,FreshFarm
1867,2024/06/08,Mumbai,Cookies 300g,dairy,two,70,70.0,59,4.9,upi,express,FreshFarm
1868,2024-03-22,Banglore,Chicken 1kg,Grocery,,100,200.0,87,4.2,cash,Standard,GroceryHub
1869,28-03-2024,delhi,Rice 1kg,Vegetables,5,100,500.0,31,,UPI,Express,FarmFresh
1870,26-03-2024,Pune,Apple 1kg,Vegetables,2,50,100.0,26,4.0,upi,Express,GreenCart
1871,2024/03/02,Mumbai,Potato 1kg,dairy,2,60,120.0,27,4.7,Card,express,FarmFresh
1872,02-04-2024,Delhi,Apple 1kg,Dairy,3,80,240.0,66,4.7,cash,Express,FarmFresh
1873,12-03-2024,Jaipur,Milk 1L,grocery,5,80,400.0,34,4.2,Card,standard,BakeHouse
1874,12-03-2024,Delhi,Apple 1kg,Fruits,4,,,45,,Cash,Standard,FarmFresh
1875,2024-04-15,Mumbai,Wheat Flour 1kg,Bakery,4,85,340.0,66,N/A,cash,standard,GroceryHub
1876,2024-02-10,Pune,Onion 1kg,Grocery,1,55,55.0,48,4.0,cash,Express,BakeHouse
1877,2024-01-30,Mumbai,Chicken 1kg,dairy,4,70,280.0,30,4.7,Cash,standard,BakeHouse
1878,2024/05/16,Jaipur,Apple 1kg,Fruits,,85,255.0,86,4.9,cash,Standard,SnackBox
1879,18-04-2024,Pune,Paneer 200g,Vegetables,2,70,140.0,42,4.8,upi,Standard,GroceryHub
1880,2024/06/08,Bengaluru,Namkeen 500g,Dairy,5,85,425.0,82,4.2,Cash,Standard,GroceryHub
1881,2024-01-24,Pune,Bun 2pcs,Bakery,,100,500.0,51,4.8,Cash,Standard,FreshFarm
1882,2024/03/17,Mumbai,Cookies 300g,Vegetables,4,60,240.0,54,4.5,Card,Standard,FreshFarm
1883,2024-04-03,Delhi,Bread 400g,Dairy,2,55,110.0,79,,upi,Standard,GroceryHub
1884,02-04-2024,Bengaluru,Paneer 200g,Snacks,,50,250.0,61,4.9,upi,Express,FarmFresh
1885,02-03-2024,Banglore,Bread 400g,Bakery,4,55,220.0,27,4.2,Cash,express,FreshFarm
1886,2024-05-21,Delhi,Potato 1kg,grocery,2,60,120.0,33,4.5,cash,standard,BakeHouse
1887,2024-06-13,Delhi,Curd 500g,grocery,5,30,150.0,68,4.5,Card,express,GroceryHub
1888,2024/04/13,Jaipur,Onion 1kg,dairy,3,45,135.0,50,4.8,cash,express,GroceryHub
1889,30-01-2024,Banglore,Apple 1kg,Snacks,1,70,70.0,41,4.2,Card,Standard,FreshFarm
1890,2024-02-26,Pune,Sugar 1kg,Snacks,5,80,400.0,78,4.0,cash,Standard,GroceryHub
1891,2024-06-26,Jaipur,Cake 500g,Bakery,2,30,60.0,64,4.2,upi,Express,FarmFresh
1892,2024/04/18,delhi,Bread 400g,Fruits,2,60,120.0,27,N/A,upi,Express,BakeHouse
1893,09-04-2024,Pune,Namkeen 500g,Grocery,3,55,165.0,25,4.0,Card,standard,FarmFresh
1894,2024/05/06,Pune,Rice 1kg,Bakery,5,40,200.0,59,N/A,cash,Express,SnackBox
1895,2024-02-18,Bengaluru,Cake 500g,Fruits,two,85,425.0,88,4.7,cash,Standard,SnackBox
1896,2024/02/29,Mumbai,Cookies 300g,Dairy,,100,500.0,84,4.5,UPI,express,GroceryHub
1897,2024-01-26,Delhi,Bread 400g,Bakery,3,55,165.0,84,4.0,cash,standard,FarmFresh
1898,02-04-2024,delhi,Paneer 200g,grocery,5,80,400.0,58,N/A,cash,Standard,GroceryHub
1899,21-04-2024,Bengaluru,Bun 2pcs,Dairy,,55,110.0,26,N/A,cash,standard,BakeHouse
1900,10-02-2024,Delhi,Bread 400g,Dairy,5,55,275.0,54,,Card,standard,GroceryHub
1901,2024/04/16,Banglore,Apple 1kg,dairy,,85,255.0,69,4.9,UPI,Express,GreenCart
1902,2024/03/19,delhi,Milk 1L,Grocery,3,45,135.0,62,4.2,upi,express,BakeHouse
1903,2024/04/23,Bengaluru,Cake 500g,Snacks,2,55,110.0,51,4.7,upi,Standard,BakeHouse
1904,2024-06-24,Bengaluru,Milk 1L,Bakery,4,,,48,4.0,UPI,Express,GreenCart
1905,2024/01/25,Jaipur,Banana 1dozen,Fruits,2,100,200.0,87,4.2,upi,standard,GroceryHub
1906,2024-01-16,Mumbai,Bread 400g,Bakery,4,45,180.0,77,4.0,Cash,Standard,FreshFarm
1907,26-01-2024,Jaipur,Cookies 300g,dairy,,80,400.0,40,4.7,cash,Standard,BakeHouse
1908,30-01-2024,delhi,Bread 400g,Bakery,two,,,31,4.0,cash,standard,GroceryHub
1909,2024-05-04,Jaipur,Wheat Flour 1kg,Poultry,5,45,225.0,27,,upi,Standard,GreenCart
1910,2024/02/12,delhi,Eggs 6pcs,dairy,4,55,220.0,81,4.0,Cash,express,GreenCart
1911,12-01-2024,Bengaluru,Curd 500g,grocery,2,80,160.0,39,4.8,cash,Standard,FarmFresh
1912,2024/05/11,Pune,Paneer 200g,Fruits,4,60,240.0,40,4.7,UPI,Express,SnackBox
1913,2024-04-15,delhi,Potato 1kg,Fruits,1,80,80.0,28,3.5,cash,Standard,FreshFarm
1914,2024/03/21,Banglore,Bun 2pcs,Vegetables,,70,140.0,74,4.8,Cash,standard,BakeHouse
1915,2024/02/22,Delhi,Tomato 1kg,Poultry,4,50,200.0,65,4.0,upi,Express,SnackBox
1916,2024-04-07,Banglore,Rice 1kg,Bakery,2,60,120.0,43,,cash,Express,BakeHouse
1917,08-04-2024,Pune,Sugar 1kg,Snacks,3,55,165.0,85,,upi,Express,BakeHouse
1918,2024-03-19,delhi,Eggs 6pcs,grocery,5,70,350.0,28,4.5,cash,Express,GreenCart
1919,2024-03-05,Bengaluru,Paneer 200g,Grocery,3,60,180.0,25,N/A,cash,Standard,FarmFresh
1920,06-01-2024,delhi,Onion 1kg,Vegetables,2,60,120.0,67,4.0,Card,Standard,SnackBox
1921,2024/01/07,Jaipur,Eggs 6pcs,Snacks,4,,,89,4.9,Card,standard,FarmFresh
1922,2024/02/29,Jaipur,Cookies 300g,Fruits,3,85,255.0,78,4.8,cash,express,GroceryHub
1923,2024-06-25,Mumbai,Curd 500g,Bakery,,,,76,4.7,Card,Standard,SnackBox
1924,2024-06-04,delhi,Curd 500g,Bakery,,60,180.0,51,4.2,cash,Express,GreenCart
1925,2024-05-24,Jaipur,Chicken 1kg,Dairy,two,30,120.0,48,N/A,upi,Express,FarmFresh
1926,21-04-2024,Delhi,Apple 1kg,Bakery,2,50,100.0,69,3.5,Cash,express,BakeHouse
1927,2024/05/19,Banglore,Eggs 6pcs,Fruits,1,50,50.0,51,4.0,UPI,Express,GreenCart
1928,2024-04-24,Delhi,Namkeen 500g,grocery,two,100,500.0,34,N/A,Cash,Express,GroceryHub
1929,05-03-2024,Banglore,Cake 500g,Bakery,4,40,160.0,40,4.8,Cash,express,FarmFresh
1930,2024/03/17,Mumbai,Rice 1kg,Snacks,,30,120.0,47,N/A,Cash,Express,SnackBox
1931,2024-05-07,Pune,Bun 2pcs,Bakery,two,70,70.0,67,4.7,Card,standard,SnackBox
1932,2024-05-13,Bengaluru,Eggs 6pcs,Grocery,4,30,120.0,26,4.7,Card,express,BakeHouse
1933,2024-05-30,delhi,Paneer 200g,Vegetables,1,50,50.0,35,,Cash,standard,FarmFresh
1934,2024/05/06,Mumbai,Eggs 6pcs,Fruits,4,85,340.0,58,4.5,cash,standard,FarmFresh
1935,06-03-2024,Mumbai,Chicken 1kg,Fruits,3,60,180.0,87,3.5,cash,express,FarmFresh
1936,2024/05/13,Delhi,Banana 1dozen,Snacks,4,50,200.0,88,4.5,UPI,standard,SnackBox
1937,2024/05/07,Banglore,Tomato 1kg,Bakery,2,80,160.0,59,4.5,UPI,express,FarmFresh
1938,07-05-2024,Pune,Chicken 1kg,Snacks,4,55,220.0,72,4.9,cash,express,SnackBox
1939,19-02-2024,Mumbai,Paneer 200g,Poultry,2,40,80.0,78,N/A,cash,standard,FarmFresh
1940,11-01-2024,Delhi,Sugar 1kg,grocery,3,50,150.0,63,4.0,cash,express,GreenCart
1941,2024/02/09,delhi,Rice 1kg,Snacks,1,55,55.0,58,3.5,cash,express,GroceryHub
1942,2024/06/24,Bengaluru,Milk 1L,Fruits,3,100,300.0,43,4.2,upi,express,GroceryHub
1943,17-01-2024,Delhi,Cake 500g,Grocery,4,85,340.0,90,4.5,upi,Express,FarmFresh
1944,25-03-2024,Mumbai,Sugar 1kg,Fruits,5,85,425.0,77,4.0,cash,Express,BakeHouse
1945,17-05-2024,Delhi,Cookies 300g,Bakery,2,40,80.0,88,4.8,Cash,Express,GreenCart
1946,2024-02-19,Bengaluru,Chips 200g,Poultry,4,100,400.0,74,N/A,cash,standard,GreenCart
1947,2024/06/01,Bengaluru,Bread 400g,Fruits,1,55,55.0,67,N/A,upi,express,FarmFresh
1948,2024-04-28,Delhi,Bun 2pcs,Fruits,3,100,300.0,81,4.7,upi,standard,BakeHouse
1949,28-04-2024,Pune,Tomato 1kg,Fruits,2,100,200.0,56,4.2,Card,Standard,FarmFresh
1950,22-02-2024,delhi,Eggs 6pcs,dairy,,85,340.0,53,4.5,cash,Standard,GroceryHub
1951,12-01-2024,Mumbai,Orange 1kg,dairy,two,40,200.0,43,4.7,Cash,Standard,FreshFarm
1952,2024/05/14,delhi,Cookies 300g,Poultry,1,70,70.0,56,4.7,Cash,standard,GroceryHub
1953,2024/04/05,Banglore,Sugar 1kg,Fruits,,45,180.0,46,4.2,Card,Standard,GroceryHub
1954,10-04-2024,Mumbai,Cookies 300g,Grocery,3,60,180.0,58,4.0,Card,standard,FarmFresh
1955,2024-06-11,Bengaluru,Cake 500g,dairy,3,45,135.0,27,4.0,cash,Express,FarmFresh
1956,2024/03/17,Pune,Rice 1kg,grocery,4,55,220.0,77,4.9,Cash,Express,BakeHouse
1957,2024-04-27,Jaipur,Eggs 6pcs,Dairy,,70,140.0,63,4.7,UPI,Standard,SnackBox
1958,2024-01-24,Jaipur,Milk 1L,Grocery,3,,,36,4.0,UPI,express,FarmFresh
1959,18-03-2024,Delhi,Milk 1L,dairy,two,40,80.0,33,4.0,Cash,express,GroceryHub
1960,2024/02/05,Pune,Potato 1kg,Snacks,3,40,120.0,45,3.5,UPI,standard,GreenCart
1961,31-01-2024,Mumbai,Eggs 6pcs,Grocery,two,45,135.0,84,4.8,Card,Express,BakeHouse
1962,2024-03-18,Delhi,Cake 500g,grocery,two,100,300.0,51,4.8,upi,standard,GreenCart
1963,2024-01-06,Jaipur,Milk 1L,Bakery,3,40,120.0,65,3.5,Cash,Express,GroceryHub
1964,30-03-2024,Pune,Apple 1kg,Fruits,4,50,200.0,86,4.5,Card,Express,FarmFresh
1965,2024-04-19,Bengaluru,Cookies 300g,Poultry,1,55,55.0,58,,UPI,Standard,FarmFresh
1966,10-03-2024,delhi,Potato 1kg,Poultry,2,30,60.0,39,4.7,UPI,express,GroceryHub
1967,2024-04-01,Bengaluru,Curd 500g,Snacks,1,100,100.0,45,4.0,Cash,Express,SnackBox
1968,2024/05/29,Bengaluru,Cake 500g,grocery,2,100,200.0,29,3.5,UPI,express,SnackBox
1969,07-06-2024,Jaipur,Chips 200g,Grocery,,70,70.0,35,3.5,Card,Express,SnackBox
1970,2024-05-17,Banglore,Curd 500g,Grocery,5,50,250.0,59,,upi,Standard,GroceryHub
1971,2024/05/29,Mumbai,Bread 400g,dairy,1,50,50.0,78,4.7,upi,Express,GroceryHub
1972,2024-03-03,Delhi,Tomato 1kg,Vegetables,two,100,400.0,86,4.2,cash,Express,GreenCart
1973,03-05-2024,Banglore,Orange 1kg,grocery,4,85,340.0,80,4.7,upi,express,SnackBox
1974,2024/05/06,delhi,Orange 1kg,Snacks,5,60,300.0,68,4.8,Card,express,GroceryHub
1975,2024-06-19,Jaipur,Banana 1dozen,Grocery,5,50,250.0,38,,Card,standard,BakeHouse
1976,2024-01-25,Jaipur,Eggs 6pcs,Bakery,4,100,400.0,65,4.8,Card,Standard,GreenCart
1977,2024-03-27,Bengaluru,Chicken 1kg,Vegetables,1,55,55.0,78,4.8,cash,Express,SnackBox
1978,2024/02/18,Banglore,Milk 1L,dairy,3,100,300.0,29,4.2,upi,Standard,SnackBox
1979,16-04-2024,Bengaluru,Sugar 1kg,Grocery,2,80,160.0,38,4.7,UPI,express,BakeHouse
1980,2024-05-29,Pune,Namkeen 500g,Dairy,2,100,200.0,90,4.0,Cash,standard,FreshFarm
1981,14-01-2024,Mumbai,Wheat Flour 1kg,Dairy,4,55,220.0,27,4.5,cash,Standard,FreshFarm
1982,2024-04-14,Jaipur,Apple 1kg,Dairy,4,85,340.0,65,4.2,UPI,Standard,GreenCart
1983,2024-03-25,Mumbai,Curd 500g,Vegetables,5,80,400.0,90,,Cash,Express,BakeHouse
1984,26-03-2024,Delhi,Orange 1kg,Poultry,two,70,210.0,61,N/A,Card,express,GreenCart
1985,2024/04/02,Mumbai,Onion 1kg,Snacks,4,100,400.0,28,4.0,Card,Standard,GreenCart
1986,2024-06-12,Delhi,Potato 1kg,Grocery,2,55,110.0,59,4.0,Cash,standard,FreshFarm
1987,2024-01-29,Delhi,Rice 1kg,Poultry,5,100,500.0,65,,Cash,express,BakeHouse
1988,08-06-2024,delhi,Chips 200g,Grocery,2,60,120.0,28,4.5,Card,express,BakeHouse
1989,28-06-2024,Bengaluru,Bread 400g,Bakery,,80,240.0,60,4.5,Cash,Express,BakeHouse
1990,2024-04-06,delhi,Onion 1kg,Snacks,4,50,200.0,90,4.7,Card,express,SnackBox
1991,2024-04-19,Mumbai,Paneer 200g,Dairy,3,30,90.0,57,4.8,UPI,express,BakeHouse
1992,2024-05-25,Banglore,Milk 1L,Grocery,3,70,210.0,40,4.8,Card,Express,FarmFresh
1993,16-02-2024,delhi,Eggs 6pcs,Grocery,4,55,220.0,52,3.5,cash,standard,FarmFresh
1994,23-05-2024,Bengaluru,Rice 1kg,Snacks,4,70,280.0,89,4.2,Card,Standard,GroceryHub
1995,2024/01/30,Bengaluru,Cookies 300g,Fruits,2,100,200.0,56,,Card,Express,FarmFresh
1996,2024/02/01,delhi,Potato 1kg,dairy,2,80,160.0,81,4.0,Card,standard,GreenCart
1997,2024-06-14,Bengaluru,Chips 200g,grocery,2,40,80.0,53,,UPI,Standard,FarmFresh
1998,2024-03-31,Delhi,Curd 500g,Grocery,1,100,100.0,81,4.7,Card,Express,BakeHouse
1999,2024/03/16,Banglore,Namkeen 500g,Bakery,two,85,255.0,39,4.2,upi,Express,FreshFarm
2000,2024/06/05,Banglore,Rice 1kg,grocery,3,40,120.0,47,4.5,UPI,Express,FreshFarm
